Glottocode	Sources	Latitude	Longitude	Family	Macroarea
east2342	12	19.8939	98.3359	Sino-Tibetan [sino1245]	Eurasia
tama1328	3	25.1566	95.1171	Sino-Tibetan [sino1245]	Eurasia
kalu1248	13	-6.45932	142.788	Bosavi [bosa1245]	Papunesia
pina1252	13	-5.12624	144.137	Piawi [piaw1238]	Papunesia
pouy1238	5	-3.72704	141.864	Sepik [sepi1257]	Papunesia
medi1251	2	41.013889	28.955556	Indo-European [indo1319]	Eurasia
mask1242	5	-16.5073	167.818	Austronesian [aust1307]	Papunesia
lung1249	2	-8.17469	156.573	Austronesian [aust1307]	Papunesia
baha1260	8	25.032149	-77.390587	Indo-European [indo1319]	North America
oldh1241	8	52.0	10.0	Indo-European [indo1319]	Eurasia
vale1250	4	7.49943	18.55852	Central Sudanic [cent2225]	Africa
kaba1292	4	9.38373	16.2821	Afro-Asiatic [afro1255]	Africa
lima1246	3	2.26808	16.1874	Atlantic-Congo [atla1278]	Africa
band1343	11	6.63889	22.7568	Atlantic-Congo [atla1278]	Africa
peta1247	3	16.8023	-95.1118	Otomanguean [otom1299]	North America
sang1321	10	25.8581	94.6279	Sino-Tibetan [sino1245]	Eurasia
wola1243	6	-3.41642	136.703	Nuclear Trans New Guinea [nucl1709]	Papunesia
sakh1245	13	48.141866	142.329834	Ainu [ainu1252]	Eurasia
urap1239	2	-5.08704	141.54	Nuclear Trans New Guinea [nucl1709]	Papunesia
kahu1241	1	-10.6963	162.191	Austronesian [aust1307]	Papunesia
sika1263	12	-2.80285	138.287	Lakes Plain [lake1255]	Papunesia
dong1290	6	2.96683	29.9619	Atlantic-Congo [atla1278]	Africa
pamb1243	5	3.739	26.61	Atlantic-Congo [atla1278]	Africa
sout2784	3	2.5414	19.5939	Atlantic-Congo [atla1278]	Africa
disa1239	2	10.3218	19.2156	Central Sudanic [cent2225]	Africa
kodi1246	3	5.49671	-6.31915	Kru [krua1234]	Africa
nyan1315	7	5.39809	35.6232	Nilotic [nilo1247]	Africa
beba1238	2	6.32256	9.73577	Atlantic-Congo [atla1278]	Africa
keme1240	7	6.69577	10.4984	Atlantic-Congo [atla1278]	Africa
bebe1250	4	6.74825	10.5646	Atlantic-Congo [atla1278]	Africa
dzod1238	7	6.89005	10.7633	Atlantic-Congo [atla1278]	Africa
nsar1238	5	6.63008	10.5993	Atlantic-Congo [atla1278]	Africa
cung1238	2	6.59687	10.4104	Atlantic-Congo [atla1278]	Africa
kwaa1265	4	4.88273	10.3453	Atlantic-Congo [atla1278]	Africa
kits1249	7	31.83	-96.5	Caddoan [cadd1255]	North America
togb1241	8	6.35815	22.7362	Atlantic-Congo [atla1278]	Africa
gudu1252	4	11.1057	13.7893	Afro-Asiatic [afro1255]	Africa
gvok1239	7	10.9918	13.7537	Afro-Asiatic [afro1255]	Africa
arch1246	13	66.32	22.84	Indo-European [indo1319]	Eurasia
mamb1305	5	-9.42302	119.55	Austronesian [aust1307]	Papunesia
tich1238	4	28.9506	83.4672	Sino-Tibetan [sino1245]	Eurasia
tamn1235	5	-5.57962	139.233	Nuclear Trans New Guinea [nucl1709]	Papunesia
lele1266	7	8.98043	-10.371	Mande [mand1469]	Africa
mure1235	3	-13.636709	-62.2020909		South America
sili1247	4	-3.60838	142.397	Nuclear Torricelli [nucl1708]	Papunesia
mehe1243	7	-3.70927	142.498	Sepik [sepi1257]	Papunesia
thoo1240	5	19.3563	105.363	Austroasiatic [aust1305]	Eurasia
tuma1248	3	14.2584	13.1571	Saharan [saha1256]	Africa
bodo1272	5	6.0	26.0	Atlantic-Congo [atla1278]	Africa
yang1289	2	2.81523	19.0108	Atlantic-Congo [atla1278]	Africa
nyan1303	4	2.97634	29.1805	Atlantic-Congo [atla1278]	Africa
mong1345	4	2.80983	29.5637	Atlantic-Congo [atla1278]	Africa
bend1260	3	2.20229	30.3679	Central Sudanic [cent2225]	Africa
mand1425	10	5.83656	31.2327	Nilotic [nilo1247]	Africa
kolo1267	10	-5.57832	146.212	Nuclear Trans New Guinea [nucl1709]	Papunesia
nekg1240	4	-5.64364	146.253	Nuclear Trans New Guinea [nucl1709]	Papunesia
neko1240	2	-5.60034	146.306	Nuclear Trans New Guinea [nucl1709]	Papunesia
mouw1234	10	-7.442	143.808	Turama-Kikori [tura1263]	Papunesia
bari1298	5	-7.09739	143.99279	Turama-Kikori [tura1263]	Papunesia
taii1241	1	-5.29223	144.66	Nuclear Trans New Guinea [nucl1709]	Papunesia
kyak1244	6	-5.52462	144.119	Nuclear Trans New Guinea [nucl1709]	Papunesia
lala1261	4	9.89429	12.169	Atlantic-Congo [atla1278]	Africa
teus1236	13	-43.187556	-70.187989	Chonan [chon1288]	South America
tang1355	10	-4.4621	144.916	Ramu [ramu1234]	Papunesia
kura1248	2	9.43401	1.49505	Atlantic-Congo [atla1278]	Africa
barw1243	8	-17.675	33.4534	Atlantic-Congo [atla1278]	Africa
else1239	9	-3.00176	140.418		Papunesia
suii1243	21	24.0488	106.563	Tai-Kadai [taik1256]	Eurasia
yong1276	27	23.1	108.15	Tai-Kadai [taik1256]	Eurasia
pota1247	11	40.955	-89.1881	Algic [algi1248]	North America
muts1243	10	36.84721	-121.44911	Miwok-Costanoan [miwo1274]	North America
thur1255	6	8.72567	26.4858	Nilotic [nilo1247]	Africa
siyi1240	11	23.8192	93.6884	Sino-Tibetan [sino1245]	Eurasia
puoc1238	7	20.8862	103.931	Austroasiatic [aust1305]	Eurasia
zeeu1238	15	51.4981	3.85428	Indo-European [indo1319]	Eurasia
urip1239	11	-16.00951	167.34643	Austronesian [aust1307]	Papunesia
ruka1240	17	22.7738	120.844	Austronesian [aust1307]	Papunesia
yaga1260	13	-6.32432	145.388	Nuclear Trans New Guinea [nucl1709]	Papunesia
mudu1239	18	11.062	76.5627	Dravidian [drav1251]	Eurasia
atta1243	10	11.1575	76.5365	Dravidian [drav1251]	Eurasia
nort2956	1	28.46463	-107.79791	Uto-Aztecan [utoa1244]	North America
sout2971	1	27.0314	-107.578	Uto-Aztecan [utoa1244]	North America
mesm1239	6	9.28888	15.7018	Afro-Asiatic [afro1255]	Africa
tupu1244	19	10.0144	14.8697	Atlantic-Congo [atla1278]	Africa
hmon1332	2	22.7962	104.182	Hmong-Mien [hmon1336]	Eurasia
ebla1238	10	35.798	36.798	Afro-Asiatic [afro1255]	Eurasia
marw1256	3	28.3242	71.5671	Indo-European [indo1319]	Eurasia
wagd1238	12	23.6888	73.9022	Indo-European [indo1319]	Eurasia
adiw1235	2	24.0712	73.1426	Indo-European [indo1319]	Eurasia
rajp1235	7	24.5451	73.2472	Indo-European [indo1319]	Eurasia
pueb1234	4	18.2806	-96.9894	Otomanguean [otom1299]	North America
kark1259	3	38.01944	-122.13417	Miwok-Costanoan [miwo1274]	North America
kang1286	8	3.47633	24.8202	Atlantic-Congo [atla1278]	Africa
cent2136	6	46.5741	-84.1543	Algic [algi1248]	North America
chic1271	6	15.6078	-91.2869	Mayan [maya1287]	North America
iyow1239	6	-22.2067	-62.6508	Matacoan [mata1289]	South America
mara1266	4	24.339089	-98.576661		North America
xink1235	2	14.341898	-90.256519	Xincan [xinc1237]	North America
tapa1260	7	14.9	-92.28	Mixe-Zoque [mixe1284]	North America
remo1249	3	-6.679339	-73.235779	Pano-Tacanan [pano1259]	South America
omet1237	3	16.7786	-98.427	Uto-Aztecan [utoa1244]	North America
coat1240	6	18.32	-99.7114	Uto-Aztecan [utoa1244]	North America
west2778	4	22.6	-104.9	Uto-Aztecan [utoa1244]	North America
east2695	6	22.676	-104.6259	Uto-Aztecan [utoa1244]	North America
leha1242	11	14.9387	-16.8816	Atlantic-Congo [atla1278]	Africa
alge1240	4	20.8884	4.80626	Afro-Asiatic [afro1255]	Africa
jiny1235	23	38.8284	111.278	Sino-Tibetan [sino1245]	Eurasia
sout3250	12	23.011	108.093	Sino-Tibetan [sino1245]	Eurasia
huiz1242	12	29.7646	118.232	Sino-Tibetan [sino1245]	Eurasia
umii1235	3	-16.559333	124.5	Worrorran [worr1236]	Australia
winj1235	3	-15.355178	124.539184	Worrorran [worr1236]	Australia
miwa1242	3	-14.3484	126.921	Worrorran [worr1236]	Australia
lawu1237	3	-6.15201	155.129	Austronesian [aust1307]	Papunesia
akol1237	2	-6.22711	150.182	Austronesian [aust1307]	Papunesia
touo1238	14	-8.58405	157.296		Papunesia
arua1260	11	-4.28957	144.842	Ramu [ramu1234]	Papunesia
anor1241	6	-4.98449	144.801	Ramu [ramu1234]	Papunesia
lila1246	7	-4.35479	144.99	Bogia [monu1249]	Papunesia
brem1238	7	-4.67372	145.562	Nuclear Trans New Guinea [nucl1709]	Papunesia
bosn1248	9	-4.16201	144.647	Ramu [ramu1234]	Papunesia
kang1291	6	-4.4153	144.816	Ramu [ramu1234]	Papunesia
awar1249	11	-4.13554	144.836	Ramu [ramu1234]	Papunesia
musa1265	7	-4.70258	145.413	Nuclear Trans New Guinea [nucl1709]	Papunesia
nucl1458	14	-4.2717	144.95	Bogia [monu1249]	Papunesia
bore1247	7	-4.08697	144.715	Ramu [ramu1234]	Papunesia
sina1271	8	-6.08728	145.032	Nuclear Trans New Guinea [nucl1709]	Papunesia
domm1246	4	-6.03737	144.895	Nuclear Trans New Guinea [nucl1709]	Papunesia
futu1245	14	-19.5303	170.215	Austronesian [aust1307]	Papunesia
tali1259	4	-9.76764	160.231	Austronesian [aust1307]	Papunesia
vagh1249	6	-6.68712	156.542	Austronesian [aust1307]	Papunesia
kusa1251	2	-8.04056	157.463	Austronesian [aust1307]	Papunesia
vang1243	5	-8.66826	157.997	Austronesian [aust1307]	Papunesia
sisi1250	3	-7.0	156.83	Austronesian [aust1307]	Papunesia
baba1268	7	-7.22281	157.149	Austronesian [aust1307]	Papunesia
duke1237	5	-7.97768	157.064	Austronesian [aust1307]	Papunesia
buta1242	5	-4.471696	152.245674	Taulil-Butam [taul1250]	Papunesia
lihi1237	4	-3.18895	152.606	Austronesian [aust1307]	Papunesia
kair1263	8	-3.34608	143.558	Austronesian [aust1307]	Papunesia
asko1238	3	-6.22539	155.307	North Bougainville [nort2933]	Papunesia
lewo1242	14	-16.7612	168.334	Austronesian [aust1307]	Papunesia
erav1244	6	-6.55011	143.918	Nuclear Trans New Guinea [nucl1709]	Papunesia
lele1267	6	-17.6042	168.202	Austronesian [aust1307]	Papunesia
lena1238	13	-19.4763	169.261	Austronesian [aust1307]	Papunesia
rere1240	5	-16.2934	167.651	Austronesian [aust1307]	Papunesia
weda1241	10	-10.1246	150.172	Austronesian [aust1307]	Papunesia
aree1239	7	-9.67147	149.999	Austronesian [aust1307]	Papunesia
tuku1254	1	-8.6788	125.283	Austronesian [aust1307]	Papunesia
sika1261	5	-8.378194	162.72952	Austronesian [aust1307]	Papunesia
kota1272	4	6.64027	1.72346	Atlantic-Congo [atla1278]	Africa
adan1248	8	6.50546	0.727155	Atlantic-Congo [atla1278]	Africa
kpes1238	3	8.05471	1.21078	Atlantic-Congo [atla1278]	Africa
cigb1235	3	6.84217	2.02134	Atlantic-Congo [atla1278]	Africa
tofi1235	6	6.51774	2.43226	Atlantic-Congo [atla1278]	Africa
maxi1236	7	7.57292	1.78181	Atlantic-Congo [atla1278]	Africa
ayiz1245	5	6.62654	2.20552	Atlantic-Congo [atla1278]	Africa
wudu1238	3	7.57619	1.53522	Atlantic-Congo [atla1278]	Africa
toba1280	4	9.8289	16.209	Afro-Asiatic [afro1255]	Africa
nget1241	1	9.31902	15.29053	Afro-Asiatic [afro1255]	Africa
kimr1241	3	9.42071	16.9423	Afro-Asiatic [afro1255]	Africa
nape1237	5	-15.3	-63.1	Chapacuran [chap1271]	South America
tail1248	5	24.9041	95.0772	Tai-Kadai [taik1256]	Eurasia
tokh1242	11	42.98	89.18	Indo-European [indo1319]	Eurasia
fang1248	5	6.54384	10.319	Atlantic-Congo [atla1278]	Africa
abar1238	9	6.5805	10.2267	Atlantic-Congo [atla1278]	Africa
iyoj1235	6	-22.1896	-63.2383	Matacoan [mata1289]	South America
saya1246	13	9.69441	9.71748	Afro-Asiatic [afro1255]	Africa
dass1243	7	9.9325	9.51838	Afro-Asiatic [afro1255]	Africa
hoia1235	4	-7.8228	143.7007	Anim [anim1240]	Papunesia
hoya1235	2	-7.7935	143.2783	Anim [anim1240]	Papunesia
mina1274	11	-7.61717	144.011	Anim [anim1240]	Papunesia
pala1331	7	41.334	33.499	Indo-European [indo1319]	Eurasia
ubyk1235	12	43.67	39.67	Abkhaz-Adyge [abkh1242]	Eurasia
lusi1240	14	-5.55033	149.148	Austronesian [aust1307]	Papunesia
gitu1237	10	-6.0151	147.485	Austronesian [aust1307]	Papunesia
asar1240	3	-5.68263	146.508	Nuclear Trans New Guinea [nucl1709]	Papunesia
mura1271	4	-5.74416	146.54	Nuclear Trans New Guinea [nucl1709]	Papunesia
dege1247	4	-5.70892	146.572	Nuclear Trans New Guinea [nucl1709]	Papunesia
ronj1237	5	-5.80782	146.731	Austronesian [aust1307]	Papunesia
mato1252	6	-5.91639	146.859	Austronesian [aust1307]	Papunesia
fora1245	3	-5.69079	146.541	Nuclear Trans New Guinea [nucl1709]	Papunesia
mala1487	5	-5.9401	147.058	Austronesian [aust1307]	Papunesia
karn1252	6	-5.74133	147.917	Austronesian [aust1307]	Papunesia
mole1239	1	-5.663114	146.525207	Nuclear Trans New Guinea [nucl1709]	Papunesia
murp1234	2	-5.6642	146.522	Austronesian [aust1307]	Papunesia
anem1249	7	-5.54836	148.993		Papunesia
midd1327	7	-6.88249	146.399126	Austronesian [aust1307]	Papunesia
nort2857	5	-6.64084	146.218	Austronesian [aust1307]	Papunesia
sout2877	6	-7.03751	146.409	Austronesian [aust1307]	Papunesia
kaka1267	5	-10.2976	150.027	Austronesian [aust1307]	Papunesia
tuxa1239	5	-8.953642	-38.2742287		South America
kama1372	14	-15.0	-41.0	Kamakanan [kama1371]	South America
inap1242	9	-12.46525	-69.30827	Arawakan [araw1281]	South America
sout2754	8	25.6618	108.533	Hmong-Mien [hmon1336]	Eurasia
nort2747	18	26.6338	108.162	Hmong-Mien [hmon1336]	Eurasia
mezo1235	9	18.1442	-97.5879	Otomanguean [otom1299]	North America
dong1294	3	4.43426	33.2429	Nilotic [nilo1247]	Africa
mapu1244	2	6.09061	118.75	Austronesian [aust1307]	Papunesia
kepk1241	5	-11.663	-61.246	Tupian [tupi1275]	South America
bush1250	7	-12.9652	45.1368	Austronesian [aust1307]	Africa
sout2999	4	20.966	-99.334	Otomanguean [otom1299]	North America
guac1239	6	-19.5572257	-57.5663223		South America
mayo1271	3	-4.322858	-70.280457	Pano-Tacanan [pano1259]	South America
peba1243	7	-3.5	-72.0	Peba-Yagua [peba1241]	South America
sihu1235	5	-8.49346	-77.5319	Quechuan [quec1387]	South America
kott1239	8	55.0	94.0	Yeniseian [yeni1252]	Eurasia
kuan1249	7	26.45	103.33	Sino-Tibetan [sino1245]	Eurasia
kuam1234	3	26.35	103.33	Sino-Tibetan [sino1245]	Eurasia
sona1244	2	26.55	103.33	Sino-Tibetan [sino1245]	Eurasia
hmon1331	5	23.22649	105.08171	Hmong-Mien [hmon1336]	Eurasia
east2363	5	23.7	109.0	Tai-Kadai [taik1256]	Eurasia
liuq1235	4	24.1	109.75	Tai-Kadai [taik1256]	Eurasia
bujh1238	8	28.0084	84.5068	Sino-Tibetan [sino1245]	Eurasia
saop1235	4	-21.771882	-50.429849	Nuclear-Macro-Je [nucl1710]	South America
sulo1237	4	11.2473	122.551	Austronesian [aust1307]	Papunesia
saja1241	5	2.43432	117.401	Austronesian [aust1307]	Papunesia
mual1241	8	0.31083	111.077	Austronesian [aust1307]	Papunesia
sega1243	5	1.97695	116.954	Austronesian [aust1307]	Papunesia
palu1253	5	5.02715	116.346	Austronesian [aust1307]	Papunesia
kuij1237	7	5.47179	116.108	Austronesian [aust1307]	Papunesia
sang1339	5	-0.13152	110.404	Austronesian [aust1307]	Papunesia
book1241	6	5.32519	116.474	Austronesian [aust1307]	Papunesia
tawo1243	7	-1.30017	115.204	Austronesian [aust1307]	Papunesia
sibu1258	3	2.26758	111.763	Austronesian [aust1307]	Papunesia
saba1267	6	5.30433	115.512	Austronesian [aust1307]	Papunesia
uzbe1248	13	40.2612	65.3864	Afro-Asiatic [afro1255]	Eurasia
hutt1235	8	40.0	-97.0	Indo-European [indo1319]	North America
chiq1249	3	-10.1831	-77.4152	Quechuan [quec1387]	South America
caja1239	5	-10.4126	-76.9602	Quechuan [quec1387]	South America
puna1266	13	2.86972	116.26	Austronesian [aust1307]	Papunesia
long1417	6	26.4	105.233333	Sino-Tibetan [sino1245]	Eurasia
mole1238	4	1.3718	9.61289	Atlantic-Congo [atla1278]	Africa
phay1241	3	24.84615	93.81704	Sino-Tibetan [sino1245]	Eurasia
kuli1254	3	-4.58411	123.045	Austronesian [aust1307]	Papunesia
suna1241	5	31.808	78.4513	Sino-Tibetan [sino1245]	Eurasia
chin1475	5	32.555	76.961	Indo-European [indo1319]	Eurasia
chap1269	4	-14.8	-62.2	Chapacuran [chap1271]	South America
shau1238	2	10.275	9.06674	Atlantic-Congo [atla1278]	Africa
taip1250	7	18.5562	104.658	Tai-Kadai [taik1256]	Eurasia
phut1244	11	17.7544966667	104.684233333	Tai-Kadai [taik1256]	Eurasia
kuan1246	3	18.0769	105.31	Tai-Kadai [taik1256]	Eurasia
ghan1242	7	-8.02035	156.552	Austronesian [aust1307]	Papunesia
ekaa1234	5	23.475	99.865	Sino-Tibetan [sino1245]	Eurasia
sout2729	14	27.8408	100.622	Sino-Tibetan [sino1245]	Eurasia
papa1268	6	5.57378	115.58	Austronesian [aust1307]	Papunesia
buki1248	13	2.34947	114.895	Austronesian [aust1307]	Papunesia
wadi1248	5	26.0713	72.1312	Indo-European [indo1319]	Eurasia
mala1457	10	10.5007	76.8708	Dravidian [drav1251]	Eurasia
arua1263	2	-5.5	-67.98	Arawan [araw1282]	South America
mori1273	3	-5.634573	-73.126831	Arawakan [araw1281]	South America
taiy1242	8	23.569	101.899	Tai-Kadai [taik1256]	Eurasia
lair1234	2	24.615	94.225	Sino-Tibetan [sino1245]	Eurasia
phim1238	1	-15.8364	33.3514	Atlantic-Congo [atla1278]	Africa
caom1238	5	26.2236	109.547	Tai-Kadai [taik1256]	Eurasia
ganc1239	25	27.9896	115.166	Sino-Tibetan [sino1245]	Eurasia
lame1256	13	19.8829	100.268	Austroasiatic [aust1305]	Eurasia
malf1237	5	-16.5499	167.509	Austronesian [aust1307]	Papunesia
bwen1239	3	-16.338946	167.660849	Austronesian [aust1307]	Papunesia
avok1244	5	-16.536653	167.773866	Austronesian [aust1307]	Papunesia
nasv1234	3	-16.458173	167.639563	Austronesian [aust1307]	Papunesia
musa1263	7	26.7329	87.5304	Indo-European [indo1319]	Eurasia
rang1267	15	23.819438	91.66491	Sino-Tibetan [sino1245]	Eurasia
rang1265	10	26.3834	88.4536	Indo-European [indo1319]	Eurasia
band1348	5	3.95763	16.5907	Atlantic-Congo [atla1278]	Africa
keiy1238	11	0.510857	35.226745	Nilotic [nilo1247]	Africa
sout1556	4	25.3359	106.308	Hmong-Mien [hmon1336]	Eurasia
nort1546	3	25.7723	106.53	Hmong-Mien [hmon1336]	Eurasia
sout2756	4	26.1803	106.003	Hmong-Mien [hmon1336]	Eurasia
west1507	4	25.6518	106.122	Hmong-Mien [hmon1336]	Eurasia
lure1234	2	27.285	105.664	Sino-Tibetan [sino1245]	Eurasia
minz1235	5	26.0686	117.376	Sino-Tibetan [sino1245]	Eurasia
lite1248	2	34.09	109.05	Sino-Tibetan [sino1245]	Eurasia
awac1238	8	22.75	99.4833	Austroasiatic [aust1305]	Eurasia
xiyu1235	4	22.499	99.584	Austroasiatic [aust1305]	Eurasia
eeee1240	11	24.7262	109.063	Tai-Kadai [taik1256]	Eurasia
pana1310	4	26.263819	110.096687	Hmong-Mien [hmon1336]	Eurasia
east2371	7	28.7318	109.756	Hmong-Mien [hmon1336]	Eurasia
luop1235	9	26.8183	107.158	Hmong-Mien [hmon1336]	Eurasia
east2370	5	26.4966	109.046	Hmong-Mien [hmon1336]	Eurasia
buna1273	9	24.1025	107.711	Hmong-Mien [hmon1336]	Eurasia
cent1394	9	25.60046	106.39604	Hmong-Mien [hmon1336]	Eurasia
nort2749	5	26.3259	107.102	Hmong-Mien [hmon1336]	Eurasia
nort1545	4	26.7238	106.682	Hmong-Mien [hmon1336]	Eurasia
qion1238	4	19.906197	110.400282	Tai-Kadai [taik1256]	Eurasia
saki1247	7	24.026316	121.531394	Austronesian [aust1307]	Papunesia
quji1234	3	24.816667	113.6	Sino-Tibetan [sino1245]	Eurasia
west2430	17	28.33	109.67	Hmong-Mien [hmon1336]	Eurasia
jizh1234	9	21.388	110.868	Tai-Kadai [taik1256]	Eurasia
azhe1235	13	24.405	103.441	Sino-Tibetan [sino1245]	Eurasia
awuu1235	8	25.395	103.306	Sino-Tibetan [sino1245]	Eurasia
wume1235	9	27.574	103.646	Sino-Tibetan [sino1245]	Eurasia
phol1235	7	23.667	104.238	Sino-Tibetan [sino1245]	Eurasia
zokh1238	8	23.8	104.8	Sino-Tibetan [sino1245]	Eurasia
east2696	4	23.585	101.546	Sino-Tibetan [sino1245]	Eurasia
gepo1234	14	25.7	102.5	Sino-Tibetan [sino1245]	Eurasia
zaiw1241	18	24.1726	98.3643	Sino-Tibetan [sino1245]	Eurasia
oldm1242	9	14.83	100.5	Austroasiatic [aust1305]	Eurasia
geee1239	7	26.8542	107.823	Hmong-Mien [hmon1336]	Eurasia
ngeq1245	13	15.6211	106.877	Austroasiatic [aust1305]	Eurasia
buuu1246	3	6.54	10.28	Atlantic-Congo [atla1278]	Africa
kurt1250	2	-2.01187	147.036	Austronesian [aust1307]	Papunesia
mans1259	3	12.8218	-15.9202	Atlantic-Congo [atla1278]	Africa
kwaj1242	8	6.650434	11.06	Atlantic-Congo [atla1278]	Africa
wehh1238	7	6.46164	10.121	Atlantic-Congo [atla1278]	Africa
bamu1256	3	6.00203	10.5127	Atlantic-Congo [atla1278]	Africa
mbuk1244	4	6.535575	10.415141	Atlantic-Congo [atla1278]	Africa
cunn1236	14	19.2182	108.743	Tai-Kadai [taik1256]	Eurasia
sooo1254	18	16.9081	105.001	Austroasiatic [aust1305]	Eurasia
aikl1237	4	-6.23575	149.571	Austronesian [aust1307]	Papunesia
nort2973	15	-1.88573	-76.0389	Quechuan [quec1387]	South America
tosu1234	10	28.533333	102.083333	Sino-Tibetan [sino1245]	Eurasia
wulg1239	6	-19.85103121	146.3453957	Pama-Nyungan [pama1250]	Australia
west2548	7	-7.12065	128.585	Austronesian [aust1307]	Papunesia
seru1245	7	-6.31107	130.017294	Austronesian [aust1307]	Papunesia
dawe1237	5	-7.76324	130.06	Austronesian [aust1307]	Papunesia
manu1258	8	-3.1109	129.429	Austronesian [aust1307]	Papunesia
gese1240	15	-3.8016	130.701	Austronesian [aust1307]	Papunesia
remu1237	6	1.26305	110.82	Austronesian [aust1307]	Papunesia
many1259	2	-16.4963	36.8459	Atlantic-Congo [atla1278]	Africa
koko1267	1	-16.2681	35.5767	Atlantic-Congo [atla1278]	Africa
miuu1237	4	-5.88037	149.557	Austronesian [aust1307]	Papunesia
aigh1235	7	-5.99488	150.272	Austronesian [aust1307]	Papunesia
male1289	11	-5.61613	148.445	Austronesian [aust1307]	Papunesia
mamu1254	4	-5.84776	151.033	Austronesian [aust1307]	Papunesia
unea1237	5	-4.89383	149.141	Austronesian [aust1307]	Papunesia
solo1258	4	-5.86129	148.825	Austronesian [aust1307]	Papunesia
tada1238	10	16.685	2.32653	Songhay [song1307]	Africa
naog1238	2	24.93169	107.60974	Hmong-Mien [hmon1336]	Eurasia
gang1272	7	35.55	102.43	Sino-Tibetan [sino1245]	Eurasia
baro1253	7	-3.47672	152.193	Austronesian [aust1307]	Papunesia
saka1292	4	-6.18726	146.702	Nuclear Trans New Guinea [nucl1709]	Papunesia
suma1270	5	-5.48556	145.474	Nuclear Trans New Guinea [nucl1709]	Papunesia
naka1264	4	-6.41424	146.782	Nuclear Trans New Guinea [nucl1709]	Papunesia
lemi1243	3	-5.61407	146.441	Nuclear Trans New Guinea [nucl1709]	Papunesia
gusa1246	4	-6.28998	146.679	Nuclear Trans New Guinea [nucl1709]	Papunesia
domu1246	6	-5.81856	146.682	Nuclear Trans New Guinea [nucl1709]	Papunesia
sauk1252	7	-6.31958	146.759	Nuclear Trans New Guinea [nucl1709]	Papunesia
nukk1240	2	-6.40741	146.875	Nuclear Trans New Guinea [nucl1709]	Papunesia
fino1238	4	-6.33005	146.629	Nuclear Trans New Guinea [nucl1709]	Papunesia
nimi1240	3	-6.34065	146.679	Nuclear Trans New Guinea [nucl1709]	Papunesia
ufim1240	2	-6.05128	146.245	Nuclear Trans New Guinea [nucl1709]	Papunesia
gang1270	3	-5.57945	146.1305	Nuclear Trans New Guinea [nucl1709]	Papunesia
cafu1238	5	-23.0448	-43.6455	Indo-European [indo1319]	South America
ngko1236	2	-12.740575	141.886762	Pama-Nyungan [pama1250]	Australia
west2516	6	-20.4145	166.589	Austronesian [aust1307]	Papunesia
paha1257	13	27.566	85.318	Sino-Tibetan [sino1245]	Eurasia
sout2866	4	-9.75663	-138.979	Austronesian [aust1307]	Papunesia
kima1244	5	6.61982	116.96	Austronesian [aust1307]	Papunesia
korl1238	5	19.0348	73.0099	Indo-European [indo1319]	Eurasia
wakd1237	16	-1.98457	139.008	Austronesian [aust1307]	Papunesia
vito1235	5	-2.1111	139.1098	Tor-Orya [toro1256]	Papunesia
yere1243	8	-3.01713	134.656	Austronesian [aust1307]	Papunesia
ambo1250	21	-3.71342	128.184	Austronesian [aust1307]	Papunesia
vani1248	11	-2.68501	141.258	Sko [skoo1245]	Papunesia
kpag1238	1	4.96154	20.1584	Atlantic-Congo [atla1278]	Africa
gobu1238	5	5.01201	20.0194	Atlantic-Congo [atla1278]	Africa
ngbu1241	5	3.82245	18.7183	Atlantic-Congo [atla1278]	Africa
mids1243	5	5.87893	22.4666	Atlantic-Congo [atla1278]	Africa
ngun1266	1	4.88628	20.4218	Atlantic-Congo [atla1278]	Africa
edop1238	3	-3.11078	137.387	Lakes Plain [lake1255]	Papunesia
sama1240	9	-1.84878	138.34	Greater Kwerba [kwer1242]	Papunesia
airo1242	8	-1.8522	138.158	Greater Kwerba [kwer1242]	Papunesia
atoh1238	7	-6.27123	138.666	Kayagaric [kaya1327]	Papunesia
erit1239	4	-2.71182	138.053	Lakes Plain [lake1255]	Papunesia
duvl1242	4	-3.21832	137.964	Lakes Plain [lake1255]	Papunesia
bela1260	7	4.96207	114.933	Austronesian [aust1307]	Papunesia
nume1241	6	-14.230149	167.593474	Austronesian [aust1307]	Papunesia
loto1240	9	-13.334872	166.634338	Austronesian [aust1307]	Papunesia
cent2058	5	-15.0784	168.135	Austronesian [aust1307]	Papunesia
merl1237	7	-14.450679	168.053527	Austronesian [aust1307]	Papunesia
east2443	7	-15.3523	167.89	Austronesian [aust1307]	Papunesia
leme1238	9	-13.739697	167.420676	Austronesian [aust1307]	Papunesia
chal1275	18	37.0972	43.5027	Afro-Asiatic [afro1255]	Eurasia
kuku1285	10	3.9613	31.537	Nilotic [nilo1247]	Africa
keny1278	2	1.1513	33.4791	Atlantic-Congo [atla1278]	Africa
kela1255	7	-7.47103	147.173	Austronesian [aust1307]	Papunesia
asil1242	9	-3.67302	127.952	Austronesian [aust1307]	Papunesia
west2600	4	0.45332	127.63	North Halmahera [nort2923]	Papunesia
ment1251	2	-0.293181	110.670512	Austronesian [aust1307]	Papunesia
baca1243	7	-0.62275	127.49	Austronesian [aust1307]	Papunesia
bara1367	4	-6.7394	134.671	Austronesian [aust1307]	Papunesia
tali1262	7	-1.79516	124.869	Austronesian [aust1307]	Papunesia
